run_id,pattern_id,turn,agent_id,agent_name,dept,dept_id,position,psychological_safety,task_cohesion
21,1,2,7,Nakamura,Military / War Game Planning,1,General Member,4.863339554330934,4.473570179904502
21,1,2,8,Kobayashi,Military / War Game Planning,1,General Member,5.471530156753311,5.449379457493827
21,1,2,9,Kato,Military / War Game Planning,1,General Member,4.877227572270699,5.772111186587903
21,1,2,10,Yoshida,Military / War Game Planning,1,General Member,4.8551146330881565,5.480551932998831
21,1,2,11,Yamada,Military / War Game Planning,1,General Member,5.053472545811779,4.762138458534599
21,1,2,12,Sasaki,Military / War Game Planning,1,General Member,5.1318142396350055,5.529548775910637
21,1,2,13,Yamaguchi,Military / War Game Planning,1,Department Leader,5.218667667952384,5.721748312338965
21,1,3,0,Sato,Sports Game Planning,0,General Member,5.149783792141811,5.733176715221403
21,1,3,1,Suzuki,Sports Game Planning,0,General Member,5.272887231846641,5.687564853464835
21,1,3,2,Takahashi,Sports Game Planning,0,General Member,5.056121899596588,5.522012924
21,1,3,3,Tanaka,Sports Game Planning,0,General Member,5.050681551481649,5.711245441125904
21,1,3,4,Watanabe,Sports Game Planning,0,General Member,5.184037047545273,5.646822275010857
21,1,3,5,Ito,Sports Game Planning,0,General Member,5.177796057665351,5.756090016184665
21,1,3,6,Yamamoto,Sports Game Planning,0,Department Leader,5.283416411685959,5.674623293896479
21,1,3,7,Nakamura,Military / War Game Planning,1,General Member,5.118504322464633,5.299520201645347
21,1,3,8,Kobayashi,Military / War Game Planning,1,General Member,5.029242056936887,5.691326274319486
21,1,3,9,Kato,Military / War Game Planning,1,General Member,4.787093509188457,4.842683147595623
21,1,3,10,Yoshida,Military / War Game Planning,1,General Member,5.257100796606378,5.23348883
21,1,3,11,Yamada,Military / War Game Planning,1,General Member,4.968460396418448,5.536669284535905
21,1,3,12,Sasaki,Military / War Game Planning,1,General Member,4.862969765568614,5.582105044538727
21,1,3,13,Yamaguchi,Military / War Game Planning,1,Department Leader,5.440169524822017,5.521608818881995
21,1,4,0,Sato,Sports Game Planning,0,General Member,5.531175218507822,5.723597513356655
21,1,4,1,Suzuki,Sports Game Planning,0,General Member,5.2684366311035005,5.691629273947495
21,1,4,2,Takahashi,Sports Game Planning,0,General Member,5.042652754679941,5.712567415797139
21,1,4,3,Tanaka,Sports Game Planning,0,General Member,4.269799720158294,4.0254826038025335
21,1,4,4,Watanabe,Sports Game Planning,0,General Member,5.312038841639693,5.430005424
21,1,4,5,Ito,Sports Game Planning,0,General Member,5.331385123392188,5.635078438076732
21,1,4,6,Yamamoto,Sports Game Planning,0,Department Leader,5.434119697052198,5.803845136948801
21,1,4,7,Nakamura,Military / War Game Planning,1,General Member,4.484166046,3.5968367245379502
21,1,4,8,Kobayashi,Military / War Game Planning,1,General Member,5.419611697,5.828878176739099
21,1,4,9,Kato,Military / War Game Planning,1,General Member,4.086070245995098,3.7193761338881215
21,1,4,10,Yoshida,Military / War Game Planning,1,General Member,5.054577710266264,5.688758184629132
21,1,4,11,Yamada,Military / War Game Planning,1,General Member,5.212868184444848,5.452853467907252
21,1,4,12,Sasaki,Military / War Game Planning,1,General Member,4.992665757981516,4.226202773
21,1,4,13,Yamaguchi,Military / War Game Planning,1,Department Leader,4.5478169268118736,3.504076326312099
21,1,5,0,Sato,Sports Game Planning,0,General Member,5.320026534,5.128344455251642
21,1,5,1,Suzuki,Sports Game Planning,0,General Member,5.165113072957098,5.586956303587443
21,1,5,2,Takahashi,Sports Game Planning,0,General Member,5.309445213072385,5.436473617001784
21,1,5,3,Tanaka,Sports Game Planning,0,General Member,4.604714576751135,5.574504261069737
21,1,5,4,Watanabe,Sports Game Planning,0,General Member,5.466881115172391,5.5671263755230935
21,1,5,5,Ito,Sports Game Planning,0,General Member,5.459745284824847,5.759026242492714
21,1,5,6,Yamamoto,Sports Game Planning,0,Department Leader,5.433891772365398,5.628448900496789
21,1,5,7,Nakamura,Military / War Game Planning,1,General Member,3.907903020063504,3.233651991779147
21,1,5,8,Kobayashi,Military / War Game Planning,1,General Member,5.319567056347466,5.346614274498888
21,1,5,9,Kato,Military / War Game Planning,1,General Member,4.677223708781785,3.3653846740817515
21,1,5,10,Yoshida,Military / War Game Planning,1,General Member,5.200740383804451,5.460447174550326
21,1,5,11,Yamada,Military / War Game Planning,1,General Member,5.086445821057396,5.637429227622405
21,1,5,12,Sasaki,Military / War Game Planning,1,General Member,5.274821958960156,5.674012675458724
21,1,5,13,Yamaguchi,Military / War Game Planning,1,Department Leader,5.263154970754186,3.6162376582636337
21,1,6,0,Sato,Sports Game Planning,0,General Member,5.401745566,5.777829015
21,1,6,1,Suzuki,Sports Game Planning,0,General Member,5.182602680178827,5.781179800718544
21,1,6,2,Takahashi,Sports Game Planning,0,General Member,4.946799365606637,5.606673367005939
21,1,6,3,Tanaka,Sports Game Planning,0,General Member,4.883319833094139,4.212741702947215
21,1,6,4,Watanabe,Sports Game Planning,0,General Member,4.872522288,5.553987452061378
21,1,6,5,Ito,Sports Game Planning,0,General Member,4.874200518937196,5.818987706016947
21,1,6,6,Yamamoto,Sports Game Planning,0,Department Leader,5.479082600765473,5.598845047948008
21,1,6,7,Nakamura,Military / War Game Planning,1,General Member,4.501823483995944,3.238684716221287
21,1,6,8,Kobayashi,Military / War Game Planning,1,General Member,5.197402178595035,5.126592059
21,1,6,9,Kato,Military / War Game Planning,1,General Member,5.298497557792413,5.205509229065564
21,1,6,10,Yoshida,Military / War Game Planning,1,General Member,5.399391041091362,5.508783915625559
21,1,6,11,Yamada,Military / War Game Planning,1,General Member,5.012152271657261,5.689021068447861
21,1,6,12,Sasaki,Military / War Game Planning,1,General Member,4.937078846588622,4.932028074161331
21,1,6,13,Yamaguchi,Military / War Game Planning,1,Department Leader,5.245940563787583,5.542328323
21,1,7,0,Sato,Sports Game Planning,0,General Member,5.512761513717374,5.846183989200204
21,1,7,1,Suzuki,Sports Game Planning,0,General Member,4.895096012029311,5.287441934
21,1,7,2,Takahashi,Sports Game Planning,0,General Member,5.365246635799855,5.408184199
21,1,7,3,Tanaka,Sports Game Planning,0,General Member,5.323131778744616,5.666609579402362
21,1,7,4,Watanabe,Sports Game Planning,0,General Member,4.689650259923826,5.670698644631408
21,1,7,5,Ito,Sports Game Planning,0,General Member,5.336541235723784,5.917019991601047
21,1,7,6,Yamamoto,Sports Game Planning,0,Department Leader,5.429473637224033,5.712372492005205
21,1,7,7,Nakamura,Military / War Game Planning,1,General Member,5.108560188590051,5.554188988407226
21,1,7,8,Kobayashi,Military / War Game Planning,1,General Member,5.517612683878264,5.778531309048789
21,1,7,9,Kato,Military / War Game Planning,1,General Member,5.062905350915945,5.831546809991522
21,1,7,10,Yoshida,Military / War Game Planning,1,General Member,5.032504811920479,5.682214333784344
21,1,7,11,Yamada,Military / War Game Planning,1,General Member,5.1774146168389095,5.412661519578707
21,1,7,12,Sasaki,Military / War Game Planning,1,General Member,4.092375541200067,2.846784073147744
21,1,7,13,Yamaguchi,Military / War Game Planning,1,Department Leader,4.436216287281293,2.922474205875744
21,1,8,0,Sato,Sports Game Planning,0,General Member,4.946449849614711,4.960640570853476
21,1,8,1,Suzuki,Sports Game Planning,0,General Member,5.207517451574195,5.421860124317622
21,1,8,2,Takahashi,Sports Game Planning,0,General Member,5.339677196256423,5.304411704687787
21,1,8,3,Tanaka,Sports Game Planning,0,General Member,5.301038625617191,5.6893947978598725
21,1,8,4,Watanabe,Sports Game Planning,0,General Member,5.084383690775287,5.687986020909734
21,1,8,5,Ito,Sports Game Planning,0,General Member,5.266249782027619,5.521682925037041
21,1,8,6,Yamamoto,Sports Game Planning,0,Department Leader,5.429114519894092,5.519757226170524
21,1,8,7,Nakamura,Military / War Game Planning,1,General Member,4.797432627613287,5.543687223
21,1,8,8,Kobayashi,Military / War Game Planning,1,General Member,5.308314149052422,5.737482943788077
21,1,8,9,Kato,Military / War Game Planning,1,General Member,5.376821798074986,5.237162666523144
21,1,8,10,Yoshida,Military / War Game Planning,1,General Member,3.722260662544965,2.7612816434947782
21,1,8,11,Yamada,Military / War Game Planning,1,General Member,3.3582916954404176,3.0419835067121306
21,1,8,12,Sasaki,Military / War Game Planning,1,General Member,3.888467751568538,2.831716409419294
21,1,8,13,Yamaguchi,Military / War Game Planning,1,Department Leader,5.021422711966364,2.951138815337391
22,2,1,0,Sato,Sports Game Planning,0,General Member,5.253167388916521,5.1085437477029885
22,2,1,1,Suzuki,Sports Game Planning,0,General Member,5.111599835,4.390412820803136
22,2,1,2,Takahashi,Sports Game Planning,0,General Member,5.166836512053225,5.501640636
22,2,1,3,Tanaka,Sports Game Planning,0,General Member,4.854738915041524,5.023105849675403
22,2,1,4,Watanabe,Sports Game Planning,0,General Member,5.086877524329729,5.081412861617432
22,2,1,5,Ito,Sports Game Planning,0,General Member,5.102833367978461,4.696371849008653
22,2,1,6,Yamamoto,Sports Game Planning,0,Department Leader,5.403775587234738,5.632767679904262
22,2,1,7,Nakamura,Military / War Game Planning,1,General Member,5.039263113,5.400510520096427
22,2,1,8,Kobayashi,Military / War Game Planning,1,General Member,5.337509754110664,5.542950848783505
22,2,1,9,Kato,Military / War Game Planning,1,General Member,4.922322122021221,5.448795336831624
22,2,1,10,Yoshida,Military / War Game Planning,1,General Member,5.194398746288526,5.672563966746221
22,2,1,11,Yamada,Military / War Game Planning,1,General Member,5.420117605330556,5.600998786015178
22,2,1,12,Sasaki,Military / War Game Planning,1,General Member,5.305932061240568,5.415715925427872
22,2,1,13,Yamaguchi,Military / War Game Planning,1,Department Leader,5.310385248492611,5.222068903406732
22,2,2,0,Sato,Sports Game Planning,0,General Member,5.450371201422343,4.993020309744336
22,2,2,1,Suzuki,Sports Game Planning,0,General Member,5.00165372,5.491658948521417
22,2,2,2,Takahashi,Sports Game Planning,0,General Member,5.232972418963258,5.444289091
22,2,2,3,Tanaka,Sports Game Planning,0,General Member,4.93300065,5.633281551890726
22,2,2,4,Watanabe,Sports Game Planning,0,General Member,5.308383744822125,5.658415965493129
22,2,2,5,Ito,Sports Game Planning,0,General Member,5.190710442256398,5.68419136
22,2,2,6,Yamamoto,Sports Game Planning,0,Department Leader,5.363646550481866,5.191725492390066
22,2,2,7,Nakamura,Military / War Game Planning,1,General Member,5.294976677749391,5.651214527122658
22,2,2,8,Kobayashi,Military / War Game Planning,1,General Member,5.337888698903538,5.628875300887692
22,2,2,9,Kato,Military / War Game Planning,1,General Member,4.893801951812069,5.037201368670172
22,2,2,10,Yoshida,Military / War Game Planning,1,General Member,5.219944002028483,5.870478329938798
22,2,2,11,Yamada,Military / War Game Planning,1,General Member,5.192493645343831,5.747631501506042
22,2,2,12,Sasaki,Military / War Game Planning,1,General Member,5.190469333543821,5.736415021587897
22,2,2,13,Yamaguchi,Military / War Game Planning,1,Department Leader,5.397468188896901,5.516970305
22,2,3,0,Sato,Sports Game Planning,0,General Member,5.212620566960334,5.654865975535901
22,2,3,1,Suzuki,Sports Game Planning,0,General Member,4.912755356162224,4.659122933556491
22,2,3,2,Takahashi,Sports Game Planning,0,General Member,5.126571415100592,5.6112495798663975
22,2,3,3,Tanaka,Sports Game Planning,0,General Member,5.002878515315979,5.495589673709598
22,2,3,4,Watanabe,Sports Game Planning,0,General Member,5.240941014,5.690834965720594
22,2,3,5,Ito,Sports Game Planning,0,General Member,5.342583856980444,5.666207253
22,2,3,6,Yamamoto,Sports Game Planning,0,Department Leader,5.459258077393961,5.6408988458694695
22,2,3,7,Nakamura,Military / War Game Planning,1,General Member,5.021545532018923,5.266152093640919
22,2,3,8,Kobayashi,Military / War Game Planning,1,General Member,5.417979028,5.6109474494328815
22,2,3,9,Kato,Military / War Game Planning,1,General Member,4.839839118804275,5.0399750074756655
22,2,3,10,Yoshida,Military / War Game Planning,1,General Member,5.221742512514434,5.240069418360602
22,2,3,11,Yamada,Military / War Game Planning,1,General Member,4.783130184073497,4.809394528206865
22,2,3,12,Sasaki,Military / War Game Planning,1,General Member,5.287659637720276,5.528120340074235
22,2,3,13,Yamaguchi,Military / War Game Planning,1,Department Leader,5.230804963370828,5.493018740418338
22,2,4,0,Sato,Sports Game Planning,0,General Member,5.219860319268665,5.628813570414209
22,2,4,1,Suzuki,Sports Game Planning,0,General Member,5.341324921833261,5.402791878463869
22,2,4,2,Takahashi,Sports Game Planning,0,General Member,4.913039895209258,5.529715609615748
22,2,4,3,Tanaka,Sports Game Planning,0,General Member,4.983910183595104,5.503308373555377
22,2,4,4,Watanabe,Sports Game Planning,0,General Member,5.3159363832852975,4.972055318513603
22,2,4,5,Ito,Sports Game Planning,0,General Member,5.394975235615999,5.557497782314564
22,2,4,6,Yamamoto,Sports Game Planning,0,Department Leader,5.241430420343875,5.459138677116512
22,2,4,7,Nakamura,Military / War Game Planning,1,General Member,5.143727962806204,5.495542379887548
22,2,4,8,Kobayashi,Military / War Game Planning,1,General Member,5.202319121011146,5.659837271
22,2,4,9,Kato,Military / War Game Planning,1,General Member,5.197593514584372,5.567959515584058
22,2,4,10,Yoshida,Military / War Game Planning,1,General Member,5.351931844997231,5.575240782940471
22,2,4,11,Yamada,Military / War Game Planning,1,General Member,5.1986473539704265,5.494435109
22,2,4,12,Sasaki,Military / War Game Planning,1,General Member,4.8715500245085535,5.650453699058263
22,2,4,13,Yamaguchi,Military / War Game Planning,1,Department Leader,5.229829925644691,5.498683538737775
22,2,5,0,Sato,Sports Game Planning,0,General Member,5.424339535342239,5.700611676621553
22,2,5,1,Suzuki,Sports Game Planning,0,General Member,5.2958630547519565,5.610922630474593
22,2,5,2,Takahashi,Sports Game Planning,0,General Member,5.200407530262114,5.790626716732904
22,2,5,3,Tanaka,Sports Game Planning,0,General Member,5.076813011720589,5.473101784476179
22,2,5,4,Watanabe,Sports Game Planning,0,General Member,5.442614525342776,5.449144087250925
22,2,5,5,Ito,Sports Game Planning,0,General Member,5.368731265104096,5.767367194903416
22,2,5,6,Yamamoto,Sports Game Planning,0,Department Leader,5.129452177996253,5.506918044100091
22,2,5,7,Nakamura,Military / War Game Planning,1,General Member,5.365090716,5.734929048974557
22,2,5,8,Kobayashi,Military / War Game Planning,1,General Member,5.214246422538755,5.5676305443998935
22,2,5,9,Kato,Military / War Game Planning,1,General Member,5.394776851156874,5.749358594289127
22,2,5,10,Yoshida,Military / War Game Planning,1,General Member,5.337681792634412,5.465136152999465
22,2,5,11,Yamada,Military / War Game Planning,1,General Member,5.039024484996898,5.664279223511948
22,2,5,12,Sasaki,Military / War Game Planning,1,General Member,5.374995615270716,5.614529467086566
22,2,5,13,Yamaguchi,Military / War Game Planning,1,Department Leader,5.292435740793596,5.810285208395511
22,2,6,0,Sato,Sports Game Planning,0,General Member,5.228693564734798,5.707659105350434
22,2,6,1,Suzuki,Sports Game Planning,0,General Member,5.032869832681496,4.902657079278134
22,2,6,2,Takahashi,Sports Game Planning,0,General Member,5.187779984935744,5.5188950942109285
22,2,6,3,Tanaka,Sports Game Planning,0,General Member,4.625417406670199,4.472392352901956
22,2,6,4,Watanabe,Sports Game Planning,0,General Member,4.996601719170568,5.560071604582804
22,2,6,5,Ito,Sports Game Planning,0,General Member,5.303456317470977,5.699482783191429
22,2,6,6,Yamamoto,Sports Game Planning,0,Department Leader,5.230140155806594,5.710394711231133
22,2,6,7,Nakamura,Military / War Game Planning,1,General Member,4.703520431024991,4.453013569342765
22,2,6,8,Kobayashi,Military / War Game Planning,1,General Member,5.319959426935451,5.577872819348978
22,2,6,9,Kato,Military / War Game Planning,1,General Member,5.213484850483195,5.853365096
22,2,6,10,Yoshida,Military / War Game Planning,1,General Member,5.260791935,5.780894060980312
22,2,6,11,Yamada,Military / War Game Planning,1,General Member,5.298156688600989,5.404439071152215
22,2,6,12,Sasaki,Military / War Game Planning,1,General Member,5.428601360173935,5.653559384873795
22,2,6,13,Yamaguchi,Military / War Game Planning,1,Department Leader,5.369033199336827,5.806002184037064
22,2,7,0,Sato,Sports Game Planning,0,General Member,5.342009564796092,5.308613481662778
22,2,7,1,Suzuki,Sports Game Planning,0,General Member,4.821389944,5.482156876
22,2,7,2,Takahashi,Sports Game Planning,0,General Member,5.022735996361713,5.219360283795511
22,2,7,3,Tanaka,Sports Game Planning,0,General Member,4.842544426509498,5.639154059927826
22,2,7,4,Watanabe,Sports Game Planning,0,General Member,4.940931133483095,5.612419995007551
22,2,7,5,Ito,Sports Game Planning,0,General Member,5.148783506170806,5.2274824038212895
22,2,7,6,Yamamoto,Sports Game Planning,0,Department Leader,5.457128083367335,5.456743921374756
22,2,7,7,Nakamura,Military / War Game Planning,1,General Member,5.218968455,5.789061100424956
22,2,7,8,Kobayashi,Military / War Game Planning,1,General Member,5.385652479002367,5.595881116260378
22,2,7,9,Kato,Military / War Game Planning,1,General Member,5.110542650621961,5.6577554484788894
22,2,7,10,Yoshida,Military / War Game Planning,1,General Member,5.199245318,5.382814591865027
22,2,7,11,Yamada,Military / War Game Planning,1,General Member,5.034868051135128,5.528174297373139
22,2,7,12,Sasaki,Military / War Game Planning,1,General Member,4.921727065492946,4.432079305876113
22,2,7,13,Yamaguchi,Military / War Game Planning,1,Department Leader,5.192557914846938,5.5917683189083816
22,2,8,0,Sato,Sports Game Planning,0,General Member,4.926522358910353,5.624447528397374
22,2,8,1,Suzuki,Sports Game Planning,0,General Member,4.728167262846993,5.425117024390342
22,2,8,2,Takahashi,Sports Game Planning,0,General Member,4.890817220380003,3.313051813530436
22,2,8,3,Tanaka,Sports Game Planning,0,General Member,5.262611977782797,5.491225023977271
22,2,8,4,Watanabe,Sports Game Planning,0,General Member,5.289256978736973,5.487654086739779
22,2,8,5,Ito,Sports Game Planning,0,General Member,4.701816018503539,5.586395216490221
22,2,8,6,Yamamoto,Sports Game Planning,0,Department Leader,5.289368624,5.7240785661717295
22,2,8,7,Nakamura,Military / War Game Planning,1,General Member,5.130505423226097,5.479478784606378
22,2,8,8,Kobayashi,Military / War Game Planning,1,General Member,5.185371118015493,5.508293357802842
22,2,8,9,Kato,Military / War Game Planning,1,General Member,4.596985365974366,5.515453397562393
22,2,8,10,Yoshida,Military / War Game Planning,1,General Member,5.106845742739464,5.760906830603082
22,2,8,11,Yamada,Military / War Game Planning,1,General Member,5.432298422613894,5.494977931490085
22,2,8,12,Sasaki,Military / War Game Planning,1,General Member,5.047715127257616,5.209947977196369
22,2,8,13,Yamaguchi,Military / War Game Planning,1,Department Leader,5.375787834518666,5.637760480318182
23,3,1,0,Sato,Sports Game Planning,0,General Member,5.105182461481365,5.593158225703506
23,3,1,1,Suzuki,Sports Game Planning,0,General Member,4.842919239277069,4.727482429837638
23,3,1,2,Takahashi,Sports Game Planning,0,General Member,5.252928663790117,5.588096177684752
23,3,1,3,Tanaka,Sports Game Planning,0,General Member,5.055681888785102,5.740795112927445
23,3,1,4,Watanabe,Sports Game Planning,0,General Member,4.865427264585227,5.608377533573898
23,3,1,5,Ito,Sports Game Planning,0,General Member,5.068985535117348,4.465137317346014
23,3,1,6,Yamamoto,Sports Game Planning,0,Department Leader,5.461058657608634,5.442244251987146
23,3,1,7,Nakamura,Military / War Game Planning,1,General Member,5.193738096981934,5.538517241457748
23,3,1,8,Kobayashi,Military / War Game Planning,1,General Member,5.3088226593032175,5.342946433478114
23,3,1,9,Kato,Military / War Game Planning,1,General Member,4.846020185871331,5.520846606012245
23,3,1,10,Yoshida,Military / War Game Planning,1,General Member,5.120597723571471,5.461229461
23,3,1,11,Yamada,Military / War Game Planning,1,General Member,5.218777449558646,5.3588719922506005
23,3,1,12,Sasaki,Military / War Game Planning,1,General Member,4.841422309988377,5.592092737250657
23,3,1,13,Yamaguchi,Military / War Game Planning,1,Department Leader,5.422250655,5.199888495427539
23,3,2,0,Sato,Sports Game Planning,0,General Member,5.153199778996611,5.931997853357494
23,3,2,1,Suzuki,Sports Game Planning,0,General Member,4.839356904082784,5.593897092681958
23,3,2,2,Takahashi,Sports Game Planning,0,General Member,5.116400299341969,4.742746939693436
23,3,2,3,Tanaka,Sports Game Planning,0,General Member,5.092466193735072,5.868723007021586
23,3,2,4,Watanabe,Sports Game Planning,0,General Member,5.097535178656496,5.580642581752287
23,3,2,5,Ito,Sports Game Planning,0,General Member,4.648763248433252,5.634454684897825
23,3,2,6,Yamamoto,Sports Game Planning,0,Department Leader,5.254639067923898,5.692382533795763
23,3,2,7,Nakamura,Military / War Game Planning,1,General Member,5.409855628021632,5.579133328373333
23,3,2,8,Kobayashi,Military / War Game Planning,1,General Member,5.283859404234651,5.558042992920944
23,3,2,9,Kato,Military / War Game Planning,1,General Member,4.983612251219064,5.461202839207728
23,3,2,10,Yoshida,Military / War Game Planning,1,General Member,5.095990634112249,5.698234094127293
23,3,2,11,Yamada,Military / War Game Planning,1,General Member,5.109551878472509,5.773257408
23,3,2,12,Sasaki,Military / War Game Planning,1,General Member,5.364667160007153,5.829500555758606
23,3,2,13,Yamaguchi,Military / War Game Planning,1,Department Leader,5.379660657035489,5.800503150132615
23,3,3,0,Sato,Sports Game Planning,0,General Member,5.045113251261577,4.156191784000527
23,3,3,1,Suzuki,Sports Game Planning,0,General Member,4.308516235415743,3.7079874556681647
23,3,3,2,Takahashi,Sports Game Planning,0,General Member,4.1242756760864525,2.7872635712812803
23,3,3,3,Tanaka,Sports Game Planning,0,General Member,4.070568232976419,4.130776095316566
23,3,3,4,Watanabe,Sports Game Planning,0,General Member,5.106865322807939,5.578041781620593
23,3,3,5,Ito,Sports Game Planning,0,General Member,5.373668993687011,5.736855944024343
23,3,3,6,Yamamoto,Sports Game Planning,0,Department Leader,5.277640706944801,5.614739160613509
23,3,3,7,Nakamura,Military / War Game Planning,1,General Member,5.004464421922764,4.791648308471476
23,3,3,8,Kobayashi,Military / War Game Planning,1,General Member,5.150710716,5.716036009495543
23,3,3,9,Kato,Military / War Game Planning,1,General Member,4.867666678256725,5.70292449
23,3,3,10,Yoshida,Military / War Game Planning,1,General Member,5.080120927731571,5.522356570234804
23,3,3,11,Yamada,Military / War Game Planning,1,General Member,5.119211425713492,5.473200696726456
23,3,3,12,Sasaki,Military / War Game Planning,1,General Member,5.185192392208054,5.775537500997622
23,3,3,13,Yamaguchi,Military / War Game Planning,1,Department Leader,5.405039823109388,5.693849187
23,3,4,0,Sato,Sports Game Planning,0,General Member,4.845592157924649,4.094248951165304
23,3,4,1,Suzuki,Sports Game Planning,0,General Member,4.741863277903388,5.036185776025895
23,3,4,2,Takahashi,Sports Game Planning,0,General Member,4.713404792240816,4.624768541522068
23,3,4,3,Tanaka,Sports Game Planning,0,General Member,5.026389216106188,5.618747435445107
23,3,4,4,Watanabe,Sports Game Planning,0,General Member,5.046456625898977,5.642145050894014
23,3,4,5,Ito,Sports Game Planning,0,General Member,5.469550272287531,5.7640454714617295
23,3,4,6,Yamamoto,Sports Game Planning,0,Department Leader,5.197942887485856,5.408970237
23,3,4,7,Nakamura,Military / War Game Planning,1,General Member,4.856607915446016,5.018254685881442
23,3,4,8,Kobayashi,Military / War Game Planning,1,General Member,5.419573514167519,5.499544481630931
23,3,4,9,Kato,Military / War Game Planning,1,General Member,5.063593006588708,5.457969819139826
23,3,4,10,Yoshida,Military / War Game Planning,1,General Member,4.305897402212786,4.435930876279134
23,3,4,11,Yamada,Military / War Game Planning,1,General Member,5.102691761144435,5.670538470211435
23,3,4,12,Sasaki,Military / War Game Planning,1,General Member,5.228631411435741,5.566146074676278
23,3,4,13,Yamaguchi,Military / War Game Planning,1,Department Leader,5.376581429863736,5.727175687
23,3,5,0,Sato,Sports Game Planning,0,General Member,5.120490136162741,4.661046746343122
23,3,5,1,Suzuki,Sports Game Planning,0,General Member,4.568642065422509,4.085256563656516
23,3,5,2,Takahashi,Sports Game Planning,0,General Member,4.635930339631815,4.545834955
23,3,5,3,Tanaka,Sports Game Planning,0,General Member,5.009760025219304,5.389844626227827
23,3,5,4,Watanabe,Sports Game Planning,0,General Member,5.179739787175087,5.443900672650575
23,3,5,5,Ito,Sports Game Planning,0,General Member,5.174412229951117,5.563106875358535
23,3,5,6,Yamamoto,Sports Game Planning,0,Department Leader,5.282602302,5.695795612
23,3,5,7,Nakamura,Military / War Game Planning,1,General Member,4.652526680678677,5.537062517589964
23,3,5,8,Kobayashi,Military / War Game Planning,1,General Member,4.567551776366408,3.360045812
23,3,5,9,Kato,Military / War Game Planning,1,General Member,5.219506231584541,5.618813203321572
23,3,5,10,Yoshida,Military / War Game Planning,1,General Member,5.220438723402456,5.658592597269547
23,3,5,11,Yamada,Military / War Game Planning,1,General Member,3.7082675,3.0815279051470785
23,3,5,12,Sasaki,Military / War Game Planning,1,General Member,5.268927437301706,5.677485388419325
23,3,5,13,Yamaguchi,Military / War Game Planning,1,Department Leader,5.225168767,5.473747273009116
23,3,6,0,Sato,Sports Game Planning,0,General Member,3.5878802923440345,3.7666220696262616
23,3,6,1,Suzuki,Sports Game Planning,0,General Member,5.312624272220101,5.660611357702223
23,3,6,2,Takahashi,Sports Game Planning,0,General Member,4.670387474050384,5.111462082
23,3,6,3,Tanaka,Sports Game Planning,0,General Member,5.350974713045422,5.677762819461816
23,3,6,4,Watanabe,Sports Game Planning,0,General Member,4.947364820673993,5.450273361
23,3,6,5,Ito,Sports Game Planning,0,General Member,5.459762828936221,5.5326683249158535
23,3,6,6,Yamamoto,Sports Game Planning,0,Department Leader,5.1517269828452825,5.637572327161884
23,3,6,7,Nakamura,Military / War Game Planning,1,General Member,4.770581351948708,5.277790959810058
23,3,6,8,Kobayashi,Military / War Game Planning,1,General Member,5.450671867133777,5.736637700870274
23,3,6,9,Kato,Military / War Game Planning,1,General Member,4.970901275,5.659793156158583
23,3,6,10,Yoshida,Military / War Game Planning,1,General Member,3.5054841646778296,2.633489081656691
23,3,6,11,Yamada,Military / War Game Planning,1,General Member,3.897078062247373,2.8417235238211216
23,3,6,12,Sasaki,Military / War Game Planning,1,General Member,5.037236519883703,5.856314194201704
23,3,6,13,Yamaguchi,Military / War Game Planning,1,Department Leader,5.285093907563174,5.540829191146479
23,3,7,0,Sato,Sports Game Planning,0,General Member,3.311907267489259,3.265776685908114
23,3,7,1,Suzuki,Sports Game Planning,0,General Member,5.190947007655109,5.595483203660531
23,3,7,2,Takahashi,Sports Game Planning,0,General Member,3.9863106537212167,3.581784480280616
23,3,7,3,Tanaka,Sports Game Planning,0,General Member,4.820837203,5.587845666596127
23,3,7,4,Watanabe,Sports Game Planning,0,General Member,5.3082117226967656,5.371151259181233
23,3,7,5,Ito,Sports Game Planning,0,General Member,5.017610122200384,4.885684388954113
23,3,7,6,Yamamoto,Sports Game Planning,0,Department Leader,5.385984521,5.301452411453931
23,3,7,7,Nakamura,Military / War Game Planning,1,General Member,5.306973366306366,5.559665692030083
23,3,7,8,Kobayashi,Military / War Game Planning,1,General Member,5.351712738455875,5.593535576044982
23,3,7,9,Kato,Military / War Game Planning,1,General Member,5.179801602295691,5.779329341761094
23,3,7,10,Yoshida,Military / War Game Planning,1,General Member,4.264871229496188,4.338179665161992
23,3,7,11,Yamada,Military / War Game Planning,1,General Member,4.319582383565519,3.275689898
23,3,7,12,Sasaki,Military / War Game Planning,1,General Member,4.811247907267404,4.921588262088682
23,3,7,13,Yamaguchi,Military / War Game Planning,1,Department Leader,5.365160786741019,5.556542536472032
23,3,8,0,Sato,Sports Game Planning,0,General Member,3.7999709098251486,2.8615136327111954
23,3,8,1,Suzuki,Sports Game Planning,0,General Member,4.84930542,5.324969697363526
23,3,8,2,Takahashi,Sports Game Planning,0,General Member,4.97127736,4.406351829264024
23,3,8,3,Tanaka,Sports Game Planning,0,General Member,5.0432197320006775,4.888625257217166
23,3,8,4,Watanabe,Sports Game Planning,0,General Member,5.402973647293005,5.800908681216661
23,3,8,5,Ito,Sports Game Planning,0,General Member,5.063173316711175,4.862770325239376
