run_id,pattern_id,range,modularity_q,dept0_split,dept1_split
17,1,turn8to8,0.7244897959183674,2,2
18,2,turn1to1,0.7857142857142858,2,3
18,2,turn1to2,0.7519132653061225,2,3
18,2,turn1to3,0.715702947845805,2,3
18,2,turn1to4,0.6935586734693877,2,2
18,2,turn1to5,0.6845918367346939,2,2
18,2,turn1to6,0.6563208616780045,2,2
18,2,turn1to7,0.6456684714702208,2,2
18,2,turn1to8,0.6352040816326531,2,2
18,2,turn2to2,0.7857142857142857,2,3
18,2,turn2to3,0.7059948979591837,2,2
18,2,turn2to4,0.6831065759637189,2,2
18,2,turn2to5,0.6745854591836735,2,2
18,2,turn2to6,0.6426530612244898,2,2
18,2,turn2to7,0.6325113378684807,2,2
18,2,turn2to8,0.6224489795918368,2,2
18,2,turn3to3,0.7244897959183674,2,2
18,2,turn3to4,0.690688775510204,2,2
18,2,turn3to5,0.6768707482993197,2,2
18,2,turn3to6,0.6605548469387755,2,2
18,2,turn3to7,0.6526530612244897,2,2
18,2,turn3to8,0.608701814058957,2,2
18,2,turn4to4,0.7244897959183674,2,2
18,2,turn4to5,0.6753826530612245,2,2
18,2,turn4to6,0.6746031746031745,2,3
18,2,turn4to7,0.6541772959183674,2,2
18,2,turn4to8,0.6009183673469387,2,2
18,2,turn5to5,0.7040816326530612,2,2
18,2,turn5to6,0.697704081632653,2,3
18,2,turn5to7,0.6564625850340136,2,2
18,2,turn5to8,0.588966836734694,2,2
18,2,turn6to6,0.7653061224489797,2,3
18,2,turn6to7,0.6607142857142857,3,2
18,2,turn6to8,0.5742630385487528,2,2
18,2,turn7to7,0.7653061224489797,2,3
18,2,turn7to8,0.5701530612244898,2,2
18,2,turn8to8,0.6454081632653061,2,2
19,3,turn1to1,0.7346938775510203,4,2
19,3,turn1to2,0.6626275510204082,3,2
19,3,turn1to3,0.6462585034013606,3,2
19,3,turn1to4,0.6254783163265306,3,2
19,3,turn1to5,0.6145918367346939,3,2
19,3,turn1to6,0.6327239229024944,3,3
19,3,turn1to7,0.6202103290295711,3,3
19,3,turn1to8,0.6266342474489797,2,3
19,3,turn2to2,0.7653061224489797,3,3
19,3,turn2to3,0.7174744897959184,3,2
19,3,turn2to4,0.7117346938775511,3,2
19,3,turn2to5,0.676498724489796,3,2
19,3,turn2to6,0.6837755102040817,3,2
19,3,turn2to7,0.6643282312925171,2,3
19,3,turn2to8,0.6692003331945022,2,3
19,3,turn3to3,0.7857142857142857,3,2
19,3,turn3to4,0.7512755102040815,3,3
19,3,turn3to5,0.7222222222222222,2,3
19,3,turn3to6,0.7185905612244898,2,3
19,3,turn3to7,0.7030612244897959,2,3
19,3,turn3to8,0.7023809523809523,2,3
19,3,turn4to4,0.7653061224489797,2,3
19,3,turn4to5,0.7366071428571428,2,3
19,3,turn4to6,0.7267573696145124,2,3
19,3,turn4to7,0.7332589285714285,2,3
19,3,turn4to8,0.7147959183673469,2,3
19,3,turn5to5,0.7857142857142858,2,3
19,3,turn5to6,0.7519132653061225,2,3
19,3,turn5to7,0.7409297052154196,2,3
19,3,turn5to8,0.7161989795918366,2,3
19,3,turn6to6,0.7857142857142858,2,3
19,3,turn6to7,0.7181122448979592,2,3
19,3,turn6to8,0.715702947845805,2,3
19,3,turn7to7,0.7857142857142858,2,3
19,3,turn7to8,0.746811224489796,2,3
19,3,turn8to8,0.7653061224489797,2,3
20,4,turn1to1,0.7066326530612244,3,2
20,4,turn1to2,0.6881377551020408,3,3
20,4,turn1to3,0.6882086167800453,3,2
20,4,turn1to4,0.6529017857142856,3,3
20,4,turn1to5,0.660204081632653,3,3
20,4,turn1to6,0.6767290249433107,3,3
20,4,turn1to7,0.6886193252811329,3,3
20,4,turn1to8,0.6888552295918368,3,3
20,4,turn2to2,0.826530612244898,3,3
20,4,turn2to3,0.7244897959183673,3,3
20,4,turn2to4,0.6882086167800454,3,3
20,4,turn2to5,0.6886160714285714,3,3
20,4,turn2to6,0.7024489795918366,3,3
20,4,turn2to7,0.7119472789115646,3,3
20,4,turn2to8,0.7089233652644731,3,3
20,4,turn3to3,0.7857142857142857,3,2
20,4,turn3to4,0.7028061224489796,3,2
20,4,turn3to5,0.7009637188208617,3,2
20,4,turn3to6,0.7066326530612244,3,3
20,4,turn3to7,0.7035714285714285,3,3
20,4,turn3to8,0.712797619047619,3,3
20,4,turn4to4,0.7653061224489796,3,2
20,4,turn4to5,0.7315051020408163,3,2
20,4,turn4to6,0.7349773242630386,3,3
20,4,turn4to7,0.7241709183673469,3,3
20,4,turn4to8,0.7311224489795918,3,3
20,4,turn5to5,0.7653061224489796,3,2
20,4,turn5to6,0.757015306122449,3,3
20,4,turn5to7,0.7352607709750567,3,3
20,4,turn5to8,0.7241709183673469,3,3
20,4,turn6to6,0.8163265306122449,4,3
20,4,turn6to7,0.7582908163265306,3,3
20,4,turn6to8,0.7352607709750567,3,3
20,4,turn7to7,0.826530612244898,3,3
20,4,turn7to8,0.7244897959183673,3,3
20,4,turn8to8,0.7653061224489796,3,2
21,1,turn1to1,0.7653061224489797,2,3
21,1,turn1to2,0.7040816326530612,2,2
21,1,turn1to3,0.6748866213151928,2,2
21,1,turn1to4,0.6039540816326531,2,2
21,1,turn1to5,0.5964285714285714,2,2
21,1,turn1to6,0.5974348072562359,2,2
21,1,turn1to7,0.5829862557267804,2,2
21,1,turn1to8,0.5637755102040817,2,2
21,1,turn2to2,0.7653061224489796,3,2
21,1,turn2to3,0.6600765306122448,2,2
21,1,turn2to4,0.5898526077097506,2,2
21,1,turn2to5,0.5991709183673469,2,2
21,1,turn2to6,0.6020408163265306,2,2
21,1,turn2to7,0.5510204081632654,2,1
21,1,turn2to8,0.5733548521449396,2,2
21,1,turn3to3,0.7040816326530612,2,2
21,1,turn3to4,0.6658163265306123,3,2
21,1,turn3to5,0.6456916099773242,2,2
21,1,turn3to6,0.6377551020408164,2,2
21,1,turn3to7,0.6020408163265306,2,2
21,1,turn3to8,0.5685232426303855,2,2
21,1,turn4to4,0.826530612244898,3,3
21,1,turn4to5,0.6734693877551021,2,2
21,1,turn4to6,0.6524943310657596,2,2
21,1,turn4to7,0.6042729591836734,2,2
21,1,turn4to8,0.5903061224489796,2,2
21,1,turn5to5,0.7448979591836735,2,2
21,1,turn5to6,0.6772959183673468,2,2
21,1,turn5to7,0.6048752834467119,2,2
21,1,turn5to8,0.6229272959183674,2,2
21,1,turn6to6,0.6760204081632654,2,2
21,1,turn6to7,0.6058673469387755,2,2
21,1,turn6to8,0.6295351473922902,2,2
21,1,turn7to7,0.5535714285714286,2,1
21,1,turn7to8,0.6058673469387755,2,2
21,1,turn8to8,0.7244897959183674,2,2
22,2,turn1to1,0.7653061224489797,2,3
22,2,turn1to2,0.6020408163265306,1,2
22,2,turn1to3,0.5544217687074829,1,2
22,2,turn1to4,0.5585140306122449,1,2
22,2,turn1to5,0.5388775510204081,1,2
22,2,turn1to6,0.5396825396825398,1,2
22,2,turn1to7,0.5406601416076635,2,2
22,2,turn1to8,0.518096301020408,2,2
22,2,turn2to2,0.7040816326530612,2,2
22,2,turn2to3,0.6320153061224489,2,2
22,2,turn2to4,0.6292517006802721,2,2
22,2,turn2to5,0.544483418367347,2,1
22,2,turn2to6,0.5718367346938775,2,2
22,2,turn2to7,0.5702947845804988,2,2
22,2,turn2to8,0.5408163265306122,2,1
22,2,turn3to3,0.7244897959183674,2,2
22,2,turn3to4,0.6345663265306123,2,2
22,2,turn3to5,0.5368480725623582,2,2
22,2,turn3to6,0.5682397959183674,2,2
22,2,turn3to7,0.566938775510204,2,2
22,2,turn3to8,0.5019132653061225,1,2
22,2,turn4to4,0.7040816326530612,2,2
22,2,turn4to5,0.5886479591836735,2,2
22,2,turn4to6,0.5898526077097506,2,2
22,2,turn4to7,0.5980548469387755,2,2
22,2,turn4to8,0.5448979591836735,2,1
22,2,turn5to5,0.7244897959183674,2,2
22,2,turn5to6,0.5682397959183674,2,2
22,2,turn5to7,0.6034580498866213,2,2
22,2,turn5to8,0.5,1,1
22,2,turn6to6,0.645408163265306,2,2
22,2,turn6to7,0.6167091836734694,2,2
22,2,turn6to8,0.5513038548752834,2,2
22,2,turn7to7,0.645408163265306,2,2
22,2,turn7to8,0.5580357142857143,2,1
22,2,turn8to8,0.7244897959183674,2,2
23,3,turn1to1,0.826530612244898,3,3
23,3,turn1to2,0.7653061224489797,2,3
23,3,turn1to3,0.7463151927437642,2,3
23,3,turn1to4,0.7343750000000001,2,3
23,3,turn1to5,0.6824489795918367,2,3
23,3,turn1to6,0.671201814058957,2,3
23,3,turn1to7,0.6307788421491045,2,2
23,3,turn1to8,0.6327726403061225,2,2
23,3,turn2to2,0.826530612244898,3,3
23,3,turn2to3,0.7519132653061225,2,3
23,3,turn2to4,0.7273242630385488,3,3
23,3,turn2to5,0.6645408163265307,2,3
23,3,turn2to6,0.6522448979591837,2,3
23,3,turn2to7,0.6184807256235828,2,2
23,3,turn2to8,0.6225010412328197,2,2
23,3,turn3to3,0.7857142857142858,2,3
23,3,turn3to4,0.7028061224489796,2,3
23,3,turn3to5,0.6660997732426304,2,2
23,3,turn3to6,0.6254783163265306,2,2
23,3,turn3to7,0.6127551020408162,2,2
23,3,turn3to8,0.6087726757369615,2,2
23,3,turn4to4,0.7653061224489797,2,3
23,3,turn4to5,0.7040816326530612,2,2
23,3,turn4to6,0.6374716553287982,2,2
23,3,turn4to7,0.6184630102040817,2,2
23,3,turn4to8,0.6066326530612245,2,2
23,3,turn5to5,0.7040816326530612,2,2
23,3,turn5to6,0.6855867346938775,2,2
23,3,turn5to7,0.6057256235827665,2,2
23,3,turn5to8,0.6012436224489796,2,2
23,3,turn6to6,0.7244897959183674,2,2
23,3,turn6to7,0.5956632653061225,2,2
23,3,turn6to8,0.6320861678004535,2,2
23,3,turn7to7,0.6352040816326531,2,2
23,3,turn7to8,0.653061224489796,2,2
23,3,turn8to8,0.7244897959183674,2,2
24,4,turn1to1,0.826530612244898,3,3
24,4,turn1to2,0.826530612244898,3,3
24,4,turn1to3,0.7817460317460316,3,3
24,4,turn1to4,0.7224170918367347,3,4
24,4,turn1to5,0.715204081632653,3,4
24,4,turn1to6,0.7224348072562359,3,4
24,4,turn1to7,0.7262598917117868,3,3
24,4,turn1to8,0.7045599489795918,3,3
24,4,turn2to2,0.826530612244898,3,3
24,4,turn2to3,0.7589285714285714,3,3
24,4,turn2to4,0.7270408163265306,3,4
24,4,turn2to5,0.7177933673469388,3,4
24,4,turn2to6,0.7152040816326531,3,4
24,4,turn2to7,0.7208049886621315,3,3
24,4,turn2to8,0.7064764681382757,3,3
24,4,turn3to3,0.826530612244898,3,3
24,4,turn3to4,0.7850765306122449,3,4
24,4,turn3to5,0.7534013605442177,3,4
24,4,turn3to6,0.7402742346938775,3,3
24,4,turn3to7,0.7287755102040816,3,3
24,4,turn3to8,0.7213718820861676,3,3
24,4,turn4to4,0.8571428571428572,4,4
24,4,turn4to5,0.7531887755102041,3,4
24,4,turn4to6,0.7335600907029478,3,3
24,4,turn4to7,0.7208227040816326,3,3
24,4,turn4to8,0.7135714285714286,3,3
24,4,turn5to5,0.7653061224489797,2,3
24,4,turn5to6,0.7876275510204082,3,3
24,4,turn5to7,0.7769274376417235,3,3
24,4,turn5to8,0.7217793367346939,2,3
24,4,turn6to6,0.826530612244898,3,3
24,4,turn6to7,0.7901785714285714,3,3
24,4,turn6to8,0.7267573696145125,2,3
24,4,turn7to7,0.7857142857142858,2,3
24,4,turn7to8,0.7366071428571429,2,3
24,4,turn8to8,0.7653061224489797,2,3
25,1,turn1to1,0.7066326530612245,2,3
25,1,turn1to2,0.5293367346938775,2,2
25,1,turn1to3,0.5272108843537415,1,2
25,1,turn1to4,0.5470344387755102,2,2
25,1,turn1to5,0.561734693877551,2,2
25,1,turn1to6,0.5926162131519275,2,2
25,1,turn1to7,0.5741878384006665,2,2
25,1,turn1to8,0.5233976403061225,2,2
25,1,turn2to2,0.7244897959183674,2,2
25,1,turn2to3,0.6007653061224489,2,2
25,1,turn2to4,0.6354875283446713,2,2
25,1,turn2to5,0.6433354591836735,2,2
25,1,turn2to6,0.6340816326530612,2,2
25,1,turn2to7,0.6057256235827664,2,2
25,1,turn2to8,0.5514889629321116,2,2
25,1,turn3to3,0.7857142857142858,3,2
25,1,turn3to4,0.7059948979591837,2,2
25,1,turn3to5,0.6859410430839002,2,2
25,1,turn3to6,0.693718112244898,2,2
25,1,turn3to7,0.6474489795918368,2,2
25,1,turn3to8,0.5671060090702948,2,2
25,1,turn4to4,0.7244897959183674,2,2
25,1,turn4to5,0.6957908163265306,2,2
25,1,turn4to6,0.6995464852607709,2,2
25,1,turn4to7,0.6399872448979591,2,2
25,1,turn4to8,0.5601020408163265,2,2
25,1,turn5to5,0.7448979591836735,2,2
25,1,turn5to6,0.7110969387755103,2,2
25,1,turn5to7,0.6272675736961452,2,2
25,1,turn5to8,0.5682397959183674,2,2
25,1,turn6to6,0.7857142857142857,2,3
25,1,turn6to7,0.6007653061224489,2,2
25,1,turn6to8,0.5320294784580498,2,2
25,1,turn7to7,0.6071428571428571,2,2
25,1,turn7to8,0.5529336734693877,2,2
25,1,turn8to8,0.5561224489795918,2,2
26,2,turn1to1,0.7117346938775511,3,3
26,2,turn1to2,0.5618622448979592,3,3
26,2,turn1to3,0.5955215419501134,2,2
26,2,turn1to4,0.561702806122449,2,2
26,2,turn1to5,0.5470408163265306,2,3
26,2,turn1to6,0.535218253968254,2,2
26,2,turn1to7,0.5362869637650979,2,3
26,2,turn1to8,0.550422512755102,2,3
26,2,turn2to2,0.7066326530612245,3,2
26,2,turn2to3,0.6849489795918368,3,2
26,2,turn2to4,0.6068594104308389,2,2
26,2,turn2to5,0.5731823979591836,2,2
26,2,turn2to6,0.5396938775510205,2,2
26,2,turn2to7,0.5465561224489796,2,2
26,2,turn2to8,0.5623177842565598,2,2
26,2,turn3to3,0.7857142857142858,2,3
26,2,turn3to4,0.6122448979591836,2,3
26,2,turn3to5,0.5890022675736961,2,2
26,2,turn3to6,0.5642538265306123,2,2
26,2,turn3to7,0.5568367346938776,2,2
26,2,turn3to8,0.5659722222222223,2,3
26,2,turn4to4,0.6760204081632654,2,2
26,2,turn4to5,0.6058673469387755,2,2
26,2,turn4to6,0.5637755102040816,2,3
26,2,turn4to7,0.5412946428571429,1,3
26,2,turn4to8,0.5407142857142857,1,2
26,2,turn5to5,0.6454081632653061,2,2
26,2,turn5to6,0.5631377551020409,2,2
26,2,turn5to7,0.5416666666666666,2,2
26,2,turn5to8,0.5492665816326531,2,2
26,2,turn6to6,0.5892857142857143,2,2
26,2,turn6to7,0.5720663265306123,2,2
26,2,turn6to8,0.5731292517006803,2,3
26,2,turn7to7,0.645408163265306,2,2
26,2,turn7to8,0.6192602040816327,2,2
26,2,turn8to8,0.645408163265306,2,2
27,3,turn1to1,0.7244897959183674,2,2
27,3,turn1to2,0.5682397959183674,2,2
27,3,turn1to3,0.5796485260770975,2,2
27,3,turn1to4,0.5682397959183674,2,2
27,3,turn1to5,0.5679591836734693,2,2
27,3,turn1to6,0.5843962585034013,2,2
27,3,turn1to7,0.5745522698875468,2,2
27,3,turn1to8,0.557876275510204,2,2
27,3,turn2to2,0.7448979591836735,2,2
27,3,turn2to3,0.6243622448979592,2,2
27,3,turn2to4,0.5924036281179138,2,2
27,3,turn2to5,0.5963010204081631,2,2
27,3,turn2to6,0.6103061224489795,2,2
27,3,turn2to7,0.5945294784580499,2,2
27,3,turn2to8,0.5725739275301958,2,2
27,3,turn3to3,0.7857142857142857,2,3
27,3,turn3to4,0.6734693877551021,2,2
27,3,turn3to5,0.6181972789115646,2,2
27,3,turn3to6,0.5963010204081632,2,2
27,3,turn3to7,0.5801020408163264,2,2
27,3,turn3to8,0.5649092970521542,2,2
27,3,turn4to4,0.6658163265306122,2,2
27,3,turn4to5,0.596938775510204,2,2
27,3,turn4to6,0.6204648526077097,2,2
27,3,turn4to7,0.5940688775510203,2,2
27,3,turn4to8,0.563469387755102,2,2
27,3,turn5to5,0.7448979591836735,2,2
27,3,turn5to6,0.6320153061224489,2,2
27,3,turn5to7,0.5929705215419501,2,2
27,3,turn5to8,0.5550063775510203,2,3
27,3,turn6to6,0.7653061224489797,2,3
27,3,turn6to7,0.6262755102040817,2,3
27,3,turn6to8,0.6020408163265306,1,2
27,3,turn7to7,0.6556122448979591,2,2
27,3,turn7to8,0.6020408163265306,1,2
27,3,turn8to8,0.6454081632653061,2,2
28,4,turn1to1,0.6760204081632654,2,2
28,4,turn1to2,0.555484693877551,2,2
28,4,turn1to3,0.5240929705215419,2,2
28,4,turn1to4,0.5317283163265306,2,1
28,4,turn1to5,0.5270408163265305,2,2
28,4,turn1to6,0.552437641723356,2,2
28,4,turn1to7,0.5689816743023739,2,2
28,4,turn1to8,0.5568797831632654,2,2
28,4,turn2to2,0.7448979591836735,2,2
28,4,turn2to3,0.5911989795918368,3,2
28,4,turn2to4,0.5572562358276644,2,2
28,4,turn2to5,0.5663265306122449,2,2
28,4,turn2to6,0.6020408163265306,2,2
28,4,turn2to7,0.6130243764172335,2,2
28,4,turn2to8,0.5790816326530612,2,2
28,4,turn3to3,0.7244897959183674,2,3
28,4,turn3to4,0.621811224489796,3,2
28,4,turn3to5,0.5272108843537415,2,1
28,4,turn3to6,0.5663265306122449,2,2
28,4,turn3to7,0.5866326530612245,2,2
28,4,turn3to8,0.5560515873015873,2,2
28,4,turn4to4,0.7244897959183674,2,2
28,4,turn4to5,0.6058673469387755,2,2
28,4,turn4to6,0.6272675736961452,2,2
28,4,turn4to7,0.6377551020408164,2,2
28,4,turn4to8,0.5854081632653061,2,2
28,4,turn5to5,0.7168367346938775,3,2
28,4,turn5to6,0.7059948979591837,2,2
28,4,turn5to7,0.6933106575963718,2,2
28,4,turn5to8,0.6133609693877551,2,2
28,4,turn6to6,0.7448979591836735,2,2
28,4,turn6to7,0.7059948979591837,2,2
28,4,turn6to8,0.6034580498866213,2,2
28,4,turn7to7,0.7244897959183674,2,2
28,4,turn7to8,0.6345663265306123,2,2
28,4,turn8to8,0.7346938775510204,2,3
29,1,turn1to1,0.7040816326530612,2,2
29,1,turn1to2,0.6785714285714286,3,2
29,1,turn1to3,0.7012471655328798,3,2
29,1,turn1to4,0.6986607142857142,3,2
29,1,turn1to5,0.7005102040816326,3,2
29,1,turn1to6,0.6875708616780045,3,2
29,1,turn1to7,0.6904414827155352,3,2
29,1,turn1to8,0.6903300382653061,3,2
29,1,turn2to2,0.7244897959183674,2,2
29,1,turn2to3,0.7028061224489796,3,2
29,1,turn2to4,0.6984126984126984,3,2
29,1,turn2to5,0.700733418367347,3,2
29,1,turn2to6,0.6864285714285714,3,3
29,1,turn2to7,0.6889172335600907,3,2
29,1,turn2to8,0.6953352769679301,3,3
29,1,turn3to3,0.7653061224489796,3,2
29,1,turn3to4,0.7264030612244897,3,2
29,1,turn3to5,0.7324263038548753,3,3
29,1,turn3to6,0.7206632653061225,3,3
29,1,turn3to7,0.713469387755102,3,3
29,1,turn3to8,0.7195294784580499,3,3
29,1,turn4to4,0.7040816326530612,2,2
29,1,turn4to5,0.7193877551020409,3,3
29,1,turn4to6,0.7205215419501134,3,2
29,1,turn4to7,0.7102997448979592,3,2
29,1,turn4to8,0.7115306122448979,3,3
29,1,turn5to5,0.7653061224489796,3,2
29,1,turn5to6,0.7653061224489796,3,2
29,1,turn5to7,0.7361111111111112,3,2
29,1,turn5to8,0.7241709183673469,3,2
29,1,turn6to6,0.7653061224489796,3,2
29,1,turn6to7,0.7213010204081631,3,2
29,1,turn6to8,0.7103174603174602,3,2
29,1,turn7to7,0.7066326530612244,3,2
29,1,turn7to8,0.7155612244897958,3,3
29,1,turn8to8,0.7653061224489797,2,3
30,2,turn1to1,0.7857142857142857,3,2
30,2,turn1to2,0.7519132653061225,3,2
30,2,turn1to3,0.7633219954648526,3,2
30,2,turn1to4,0.7351721938775511,3,2
30,2,turn1to5,0.7180612244897958,3,2
30,2,turn1to6,0.70656179138322,3,2
30,2,turn1to7,0.7082465639316952,3,2
30,2,turn1to8,0.7007334183673469,3,2
30,2,turn2to2,0.7857142857142857,3,2
30,2,turn2to3,0.7857142857142858,3,2
30,2,turn2to4,0.7409297052154195,3,2
30,2,turn2to5,0.7181122448979592,3,2
30,2,turn2to6,0.7042857142857142,3,2
30,2,turn2to7,0.70656179138322,3,2
30,2,turn2to8,0.7079341940857975,3,2
30,2,turn3to3,0.7857142857142858,3,2
30,2,turn3to4,0.7181122448979592,3,2
30,2,turn3to5,0.6950113378684807,3,2
30,2,turn3to6,0.6833545918367346,3,2
30,2,turn3to7,0.6960204081632653,3,2
30,2,turn3to8,0.7076955782312926,3,2
30,2,turn4to4,0.7040816326530612,2,2
30,2,turn4to5,0.7040816326530612,2,2
30,2,turn4to6,0.7040816326530612,2,2
30,2,turn4to7,0.7141262755102041,3,2
30,2,turn4to8,0.7245918367346939,3,2
30,2,turn5to5,0.7653061224489796,3,2
30,2,turn5to6,0.7040816326530612,2,2
30,2,turn5to7,0.7199546485260772,3,2
30,2,turn5to8,0.7315051020408163,3,2
30,2,turn6to6,0.7653061224489796,3,2
30,2,turn6to7,0.7315051020408163,3,2
30,2,turn6to8,0.7429138321995464,3,2
30,2,turn7to7,0.7653061224489796,3,2
30,2,turn7to8,0.7653061224489797,3,2
30,2,turn8to8,0.7653061224489797,3,2
31,3,turn1to1,0.7857142857142857,3,2
31,3,turn1to2,0.7857142857142858,3,2
31,3,turn1to3,0.7633219954648527,3,2
31,3,turn1to4,0.7496811224489796,3,2
31,3,turn1to5,0.7569387755102039,3,2
31,3,turn1to6,0.7490787981859411,3,2
31,3,turn1to7,0.7433361099541858,3,2
31,3,turn1to8,0.7403938137755102,3,2
31,3,turn2to2,0.7857142857142858,3,2
31,3,turn2to3,0.7519132653061225,3,2
31,3,turn2to4,0.7375283446712018,3,2
31,3,turn2to5,0.7496811224489796,3,2
31,3,turn2to6,0.7417346938775511,3,2
31,3,turn2to7,0.7362528344671202,3,2
31,3,turn2to8,0.7339129529362767,3,2
31,3,turn3to3,0.7857142857142858,3,2
31,3,turn3to4,0.7130102040816326,3,2
31,3,turn3to5,0.7375283446712019,3,2
31,3,turn3to6,0.7307079081632654,3,2
31,3,turn3to7,0.7263265306122448,3,2
31,3,turn3to8,0.7252692743764173,3,2
31,3,turn4to4,0.7244897959183674,2,2
31,3,turn4to5,0.746811224489796,3,2
31,3,turn4to6,0.7341269841269841,3,2
31,3,turn4to7,0.7275191326530613,3,2
31,3,turn4to8,0.7263265306122448,3,2
31,3,turn5to5,0.7857142857142857,3,2
31,3,turn5to6,0.746811224489796,3,2
31,3,turn5to7,0.7463151927437641,3,2
31,3,turn5to8,0.7307079081632653,3,2
31,3,turn6to6,0.7653061224489797,3,2
31,3,turn6to7,0.7653061224489797,3,2
31,3,turn6to8,0.7267573696145125,3,2
31,3,turn7to7,0.7653061224489796,3,2
31,3,turn7to8,0.7066326530612244,3,2
31,3,turn8to8,0.7168367346938775,3,2
32,4,turn1to1,0.7857142857142857,3,3
32,4,turn1to2,0.7225765306122449,3,3
32,4,turn1to3,0.7174036281179138,3,2
32,4,turn1to4,0.6988201530612245,3,2
32,4,turn1to5,0.6590816326530613,3,2
32,4,turn1to6,0.6561791383219955,3,2
32,4,turn1to7,0.6344752186588921,3,2
32,4,turn1to8,0.6248007015306122,3,2
32,4,turn2to2,0.7857142857142858,3,2
32,4,turn2to3,0.7519132653061225,3,2
32,4,turn2to4,0.715702947845805,3,2
32,4,turn2to5,0.6618303571428571,3,2
32,4,turn2to6,0.6578571428571429,3,2
32,4,turn2to7,0.6442743764172335,3,2
32,4,turn2to8,0.631820074968763,3,2
32,4,turn3to3,0.7653061224489796,3,2
32,4,turn3to4,0.6632653061224489,3,1
32,4,turn3to5,0.6204648526077097,3,2
32,4,turn3to6,0.6257971938775511,3,2
32,4,turn3to7,0.6294897959183674,3,2
32,4,turn3to8,0.6172052154195011,3,2
32,4,turn4to4,0.7066326530612244,3,2
32,4,turn4to5,0.6524234693877552,3,3
32,4,turn4to6,0.6527777777777778,3,3
32,4,turn4to7,0.6527423469387756,3,3
32,4,turn4to8,0.6249999999999999,3,2
32,4,turn5to5,0.7959183673469388,3,3
32,4,turn5to6,0.7244897959183674,3,3
32,4,turn5to7,0.7003968253968254,3,3
32,4,turn5to8,0.6366390306122448,3,2
32,4,turn6to6,0.7040816326530612,3,2
32,4,turn6to7,0.6753826530612245,3,2
32,4,turn6to8,0.6340702947845805,3,2
32,4,turn7to7,0.6505102040816326,3,3
32,4,turn7to8,0.5988520408163265,3,2
32,4,turn8to8,0.645408163265306,2,2
33,1,turn1to1,0.6760204081632654,2,2
33,1,turn1to2,0.6224489795918368,1,2
33,1,turn1to3,0.5770975056689343,1,2
33,1,turn1to4,0.5355548469387754,1,2
33,1,turn1to5,0.5274489795918368,2,2
33,1,turn1to6,0.5092828798185941,1,2
33,1,turn1to7,0.5123386089129529,2,2
33,1,turn1to8,0.5127551020408163,1,2
33,1,turn2to2,0.7448979591836735,2,2
33,1,turn2to3,0.642219387755102,2,2
33,1,turn2to4,0.5583900226757369,2,2
33,1,turn2to5,0.5599489795918368,2,2
33,1,turn2to6,0.536938775510204,2,2
33,1,turn2to7,0.5372732426303855,2,2
33,1,turn2to8,0.5158267388588088,1,2
33,1,turn3to3,0.6658163265306122,2,2
33,1,turn3to4,0.5963010204081634,2,2
33,1,turn3to5,0.5929705215419501,2,2
33,1,turn3to6,0.5661670918367346,2,2
33,1,turn3to7,0.5840816326530612,2,2
33,1,turn3to8,0.5722080498866213,2,2
33,1,turn4to4,0.645408163265306,2,2
33,1,turn4to5,0.6192602040816326,2,2
33,1,turn4to6,0.6068594104308389,2,2
33,1,turn4to7,0.6192602040816326,2,2
33,1,turn4to8,0.5996938775510204,3,2
33,1,turn5to5,0.7653061224489796,3,2
33,1,turn5to6,0.6415816326530612,2,2
33,1,turn5to7,0.6428571428571428,3,2
33,1,turn5to8,0.6363201530612245,2,2
33,1,turn6to6,0.6658163265306122,2,2
33,1,turn6to7,0.6192602040816326,2,2
33,1,turn6to8,0.6315192743764172,2,2
33,1,turn7to7,0.7040816326530612,2,2
33,1,turn7to8,0.6313775510204082,2,2
33,1,turn8to8,0.6556122448979592,2,2
34,2,turn1to1,0.7857142857142858,2,3
34,2,turn1to2,0.6415816326530611,2,2
34,2,turn1to3,0.6088435374149659,2,2
34,2,turn1to4,0.6184630102040817,2,2
34,2,turn1to5,0.6012244897959182,2,2
34,2,turn1to6,0.5967261904761905,2,2
34,2,turn1to7,0.6121928363182008,2,2
34,2,turn1to8,0.6165896045918366,2,2
34,2,turn2to2,0.7040816326530612,2,2
34,2,turn2to3,0.6945153061224489,2,3
34,2,turn2to4,0.6697845804988662,2,3
34,2,turn2to5,0.6449298469387754,2,3
34,2,turn2to6,0.6331632653061223,2,3
34,2,turn2to7,0.6425028344671202,2,3
34,2,turn2to8,0.6302061640982923,2,3
34,2,turn3to3,0.7857142857142857,3,2
34,2,turn3to4,0.6830357142857143,3,3
34,2,turn3to5,0.6697845804988662,3,2
34,2,turn3to6,0.6336096938775511,3,3
34,2,turn3to7,0.6327551020408162,2,3
34,2,turn3to8,0.6249291383219955,2,2
34,2,turn4to4,0.7857142857142857,3,2
34,2,turn4to5,0.7244897959183674,2,2
34,2,turn4to6,0.6471088435374149,2,3
34,2,turn4to7,0.6353635204081632,2,3
34,2,turn4to8,0.6205102040816326,2,2
34,2,turn5to5,0.7244897959183674,2,2
34,2,turn5to6,0.6505102040816326,2,3
34,2,turn5to7,0.6459750566893424,2,3
34,2,turn5to8,0.6219706632653061,2,2
34,2,turn6to6,0.7168367346938775,2,3
34,2,turn6to7,0.6473214285714286,2,2
